id	MC	deltaT	negativeEvent	intervention	interactions	Interested	Joyful	Determined	Calm	Lively	Enthusiastic	Relaxed	Cheerful	Content	Energetic	Upset	Gloomy	Sluggish	Anxious	Bored	Irritated	Nervous	Listless	classi
6	1	0,949999999999996	66	0	0	65	48	71	40	79	45	88	45	77	59	51	40	51	40	62	52	37	79	1
6	1	1,51	52	0	1	95	75	59	59	60	58	73	70	64	69	66	15	35	38	61	42	53	49	1
6	1	0,5	34	0	1	74	36	62	35	59	42	55	79	45	72	74	46	51	78	27	74	63	38	1
6	1	2,37	34	0	1	85	32	33	40	41	64	72	67	47	47	52	10	21	83	7	34	57	36	1
6	1	0,93	49	0	0	41	15	39	31	36	51	40	40	41	48	89	82	39	85	57	87	94	72	2
6	1	1,65	57	0	1	39	38	30	43	44	22	8	59	63	30	38	42	42	28	50	65	58	67	1
6	2	1,66	59	0	1	30	40	31	43	32	24	16	35	24	22	61	43	57	43	32	57	75	46	1
6	2	2,79000000000001	50	0	1	54	26	15	74	58	21	97	48	43	29	55	57	68	41	49	29	66	51	1
6	3	0,420000000000002	33	0	1	62	66	64	56	57	61	53	57	67	71	15	16	6	15	5	6	21	8	3
6	3	1,56	44	0	1	54	54	54	58	54	54	52	40	52	56	5	20	13	7	3	15	16	14	3
6	3	0,479999999999997	70	0	1	60	51	57	66	63	46	47	53	47	58	16	29	12	17	16	20	27	17	3
6	1	0,409999999999997	76	0	1	60	33	25	9	65	31	53	11	61	50	82	52	64	58	37	86	69	71	1
6	1	1,07	69	0	0	27	20	48	26	51	37	22	40	35	49	99	70	25	66	10	37	46	76	1
6	3	1,03	32	0	1	63	61	63	51	48	67	53	74	73	48	25	10	5	11	26	31	22	15	2
6	3	0,5	45	0	0	49	49	58	60	47	50	56	52	67	59	40	35	45	41	40	41	39	54	3
7	2	0	38	0	1	42	29	52	65	66	33	42	37	55	36	10	7	12	12	19	28	17	14	2
7	1	0,45	76	0	1	72	72	44	40	58	53	29	62	81	14	73	33	24	62	29	74	78	3	1
7	1	2,46	63	0	1	40	19	34	55	33	49	51	27	25	49	47	47	42	2	62	1	51	62	1
7	1	0,85	45	0	1	53	71	48	83	86	65	11	39	69	55	49	31	27	11	43	6	50	48	1
7	1	3,13	43	0	1	30	62	64	47	38	39	38	54	18	40	16	25	48	57	11	52	25	37	1
7	1	1,4	68	0	1	71	77	12	40	80	63	44	45	68	49	40	14	47	26	14	38	24	56	1
7	1	4,25	66	0	1	53	46	41	4	70	33	64	92	38	37	83	42	67	79	73	52	92	86	1
7	1	1,97	28	0	1	65	65	40	46	63	37	52	36	42	58	58	58	41	27	18	63	77	34	1
7	2	1,72	60	0	1	74	88	82	65	99	84	75	65	80	79	46	33	30	37	28	39	32	43	2
7	2	1,1	19	0	1	40	49	41	61	48	70	53	60	57	52	21	20	31	33	20	26	24	8	3
7	1	0,949999999999999	65	0	1	94	44	92	83	77	19	72	79	60	68	36	45	34	49	39	58	21	26	1
7	1	1,03	40	0	1	55	58	91	47	57	72	71	59	28	50	36	7	0	23	30	36	16	34	1
7	1	4,82	33	0	1	52	41	97	19	42	38	38	67	46	40	32	66	3	54	50	67	73	37	1
7	1	0,469999999999999	45	0	0	86	75	51	36	67	73	72	65	62	86	27	19	16	47	19	56	45	27	1
7	1	2,57	35	0	0	41	17	31	43	36	54	40	45	32	13	79	48	41	24	23	39	55	33	1
7	1	1,59	44	0	1	15	61	50	40	39	54	57	66	75	53	75	60	47	67	8	30	74	37	1
7	1	2,05	37	0	1	39	54	80	65	61	59	52	44	58	58	50	44	36	34	9	53	58	4	1
7	1	3,12999999999999	60	0	0	61	59	42	75	91	35	60	34	47	65	45	62	68	17	52	18	52	77	1
7	1	1,02	49	0	1	26	47	49	9	28	30	26	10	56	25	51	94	29	72	53	50	48	50	1
7	1	2,78999999999998	50	0	1	67	61	55	69	69	82	67	65	73	58	1	38	22	36	25	39	18	61	1
7	1	1,43	68	0	1	58	74	60	59	65	59	54	31	72	71	40	41	18	14	56	28	64	48	1
7	1	1,51	65	0	0	38	64	30	41	29	48	32	13	67	34	21	62	15	67	73	35	52	31	1
7	1	0,909999999999997	41	0	1	82	70	47	77	74	62	34	70	75	72	50	78	91	75	22	53	63	55	1
7	1	1,95	61	0	1	73	31	57	3	24	39	44	56	61	18	77	60	59	96	55	24	87	66	1
7	2	0,549999999999997	24	0	0	51	57	61	95	48	59	83	49	66	60	39	41	71	49	32	44	41	40	2
7	2	0,420000000000002	55	0	1	28	29	31	25	19	21	34	23	17	17	23	16	5	24	35	27	25	33	2
7	2	1,97000000000001	46	0	0	55	54	41	65	42	53	63	46	54	51	29	40	30	36	24	17	30	34	3
7	1	4,36	51	0	1	55	33	28	54	68	34	98	52	56	75	44	28	74	22	76	42	22	66	1
7	1	0,590000000000003	53	0	1	34	24	12	49	20	24	35	47	72	59	19	54	73	39	59	78	81	57	1
7	1	1,64	85	0	1	46	61	74	44	84	65	40	56	52	37	19	46	57	50	68	27	20	83	1
7	1	2,11	77	0	1	99	88	17	39	1	69	85	60	77	73	36	51	56	66	33	42	100	24	1
7	1	1,47	53	0	1	46	82	36	63	54	78	99	64	73	56	52	63	51	77	39	53	71	66	1
7	2	2,61	35	0	1	27	13	6	55	17	27	58	47	23	26	13	0	38	4	10	7	14	23	2
7	1	0,5	80	0	1	84	53	71	62	73	52	47	70	81	82	45	17	46	54	29	61	42	2	1
8	1	0	96	0	1	6	67	55	12	52	47	14	65	42	22	35	55	35	48	23	63	53	40	1
8	1	0,93	43	0	0	63	53	10	45	67	40	17	47	29	33	47	48	74	56	91	39	78	64	1
8	1	1,58	55	0	1	56	54	25	12	39	43	63	31	37	51	57	48	41	67	75	62	63	76	1
8	1	2,45	35	0	1	75	52	4	53	43	54	81	46	46	24	51	67	63	46	98	45	45	97	1
8	1	0,41	14	0	1	11	13	31	22	43	62	31	48	50	28	50	26	8	36	52	60	64	35	1
8	1	1,53	39	0	0	48	43	51	38	58	28	20	32	53	60	77	47	54	24	64	61	37	37	1
8	3	1,39	45	0	1	78	60	72	59	70	59	66	56	66	61	12	19	11	19	10	17	12	13	3
8	3	0,48	62	0	1	42	40	62	60	41	50	53	56	47	41	42	31	39	39	26	40	41	44	3
8	1	1,38	45	0	1	47	15	34	60	45	29	61	70	50	46	26	57	72	49	79	35	55	83	1
8	1	3,4	77	0	1	33	59	62	93	50	36	58	38	49	51	24	35	41	27	44	20	3	46	1
8	1	1,04	41	0	0	64	46	55	58	27	48	67	43	68	32	66	68	39	50	70	35	33	40	1
8	1	0,959999999999999	42	0	1	38	38	34	34	0	40	27	29	20	2	65	56	48	91	45	39	74	18	1
8	1	3,35	60	0	1	57	42	43	45	50	46	47	48	61	40	63	53	50	58	45	60	50	66	3
8	1	0,460000000000001	49	0	0	56	25	19	41	76	78	86	18	51	36	14	87	66	21	81	27	38	73	1
8	1	0,41	53	0	0	40	42	55	86	35	54	77	56	49	57	4	27	7	18	19	24	44	38	1
8	1	0,889999999999997	76	0	1	51	24	52	29	43	28	30	50	20	56	90	56	22	48	54	44	80	43	1
8	1	1,52	37	0	1	39	48	57	72	30	48	27	28	41	58	37	50	11	38	14	22	28	62	1
8	1	2,02	71	0	1	52	59	46	44	26	40	8	46	51	15	20	41	68	28	31	26	24	63	1
8	1	2,07	36	0	1	27	38	59	19	47	38	31	52	43	34	55	49	38	59	23	45	43	9	1
8	1	3,17	54	0	0	39	29	20	1	68	42	63	53	57	27	57	3	24	65	19	61	47	40	1
8	1	1,1	60	0	0	61	74	76	68	88	82	71	94	36	49	53	46	80	82	51	73	78	50	1
8	2	0,48	35	0	1	56	70	81	68	87	90	83	94	83	86	21	19	11	39	30	16	40	25	2
8	2	1,03	54	0	1	26	35	44	61	30	24	44	31	37	37	62	66	58	57	45	47	62	42	2
8	2	0,600000000000001	61	0	1	55	92	79	47	77	79	75	85	57	80	68	61	27	57	63	49	70	18	1
8	1	2,28999999999999	52	0	0	61	54	50	12	39	54	44	50	64	66	67	12	42	64	36	54	71	37	1
8	1	0,43	77	0	1	38	40	67	57	41	52	46	46	31	44	16	40	32	20	47	53	38	36	1
8	1	0,520000000000003	40	0	1	71	52	6	31	70	97	66	42	63	83	20	59	68	67	68	19	31	54	1
8	1	0,57	47	0	1	46	59	74	39	74	88	49	67	75	61	74	55	65	76	75	55	76	21	1
8	1	0,549999999999997	60	0	0	44	23	28	2	67	12	35	40	29	29	30	59	36	91	29	39	67	20	1
8	1	1,08	79	0	0	58	51	45	46	64	88	56	53	60	34	64	60	50	38	77	59	43	20	1
8	1	1,57	55	0	1	25	52	39	57	80	63	51	79	66	41	30	29	13	22	27	27	46	37	1
8	1	3,11000000000001	64	0	1	16	57	14	68	49	24	38	40	66	61	45	76	93	14	76	55	47	92	1
8	1	0,420000000000002	55	0	1	21	64	47	40	72	50	46	43	62	20	62	68	43	63	51	58	66	52	1
8	1	1,52	47	0	0	66	65	47	45	40	55	35	56	46	52	4	39	24	10	42	1	29	77	1
8	1	0,469999999999999	14	0	0	64	67	60	34	8	27	63	45	2	10	58	10	22	52	43	45	79	23	1
8	1	1,04	83	0	1	48	45	63	11	45	36	45	23	65	46	51	38	42	73	18	47	76	9	1
8	1	2,07	36	0	0	77	65	61	21	44	30	46	46	30	61	46	70	56	43	29	25	17	66	1
8	1	0,530000000000001	49	0	0	62	55	60	52	55	91	56	45	33	38	18	14	2	34	47	40	34	48	1
8	2	2,54	62	0	1	60	69	71	83	59	82	99	70	60	90	38	45	54	51	37	53	61	56	2
8	2	0,469999999999999	70	0	1	27	42	48	38	68	60	36	54	36	61	49	64	25	77	44	60	71	67	1
8	2	0,520000000000003	84	0	1	27	28	12	55	35	50	63	17	28	25	49	47	41	33	38	41	44	31	2
8	1	1,37	68	0	1	50	62	27	64	55	52	41	13	22	16	35	55	52	28	61	69	39	46	1
8	1	0,949999999999996	58	0	1	44	45	58	36	43	57	34	28	27	63	69	33	47	54	60	37	19	46	1
8	1	1,11000000000001	48	0	1	40	28	61	23	84	58	32	32	58	35	29	12	18	86	37	51	41	31	1
8	1	0,899999999999999	64	0	1	67	49	57	85	63	50	42	49	55	37	6	23	75	38	28	11	25	59	1
8	1	0,57	56	0	1	36	42	25	63	45	14	23	43	43	24	3	38	69	35	100	32	55	73	1
8	1	0,590000000000003	43	0	0	61	63	67	47	66	37	47	78	31	47	21	37	33	51	68	11	3	35	1
8	1	0,870000000000005	38	0	0	80	31	99	17	44	41	50	53	40	49	57	27	16	55	2	56	37	24	1
9	2	0	12	0	0	50	64	61	63	53	51	56	65	69	43	25	42	18	9	42	37	33	8	2
9	2	0,55	83	0	1	54	42	64	75	65	54	79	77	72	55	9	28	24	18	43	8	19	42	1
9	3	0,6	28	0	1	59	48	57	66	67	64	59	72	61	51	32	22	41	46	41	28	44	42	3
9	1	1,48	17	0	1	81	22	57	17	46	46	67	66	8	75	89	68	35	68	33	66	95	48	1
9	1	0,46	61	0	1	52	61	36	35	52	39	48	36	54	37	63	48	61	56	58	61	53	64	3
9	1	1,96	36	0	1	39	83	46	41	36	61	57	87	74	65	9	32	68	49	47	27	48	82	1
9	3	1,1	5	0	1	53	52	46	62	49	46	39	43	51	51	20	29	20	18	14	23	16	14	3
9	1	0,44	36	0	0	67	61	47	64	53	24	57	67	72	58	77	55	47	39	67	37	57	64	1
9	1	1,02	58	0	0	25	50	77	68	90	46	51	53	70	33	56	48	17	37	29	47	57	23	1
9	3	0,56	80	0	1	57	57	57	59	65	58	59	58	50	56	25	22	26	32	39	22	29	26	3
9	3	0,48	51	0	1	56	50	44	59	54	55	46	31	47	46	28	19	28	28	36	41	16	15	3
9	1	2,08	61	0	0	72	96	87	71	67	54	82	69	57	77	48	61	23	65	50	46	95	24	1
9	2	0,56	57	0	1	53	34	35	48	54	28	70	43	44	44	23	27	5	23	26	37	29	22	2
9	1	1,43	49	0	1	31	51	17	56	16	13	40	29	5	50	28	20	27	11	56	31	5	41	1
9	1	2,04	40	0	1	49	49	46	44	71	54	74	40	53	14	30	52	34	29	29	38	49	67	1
9	2	1,55	52	0	1	46	41	47	77	35	26	62	24	23	55	42	13	50	34	24	23	23	7	2
9	1	2,54	40	0	0	23	45	29	40	22	61	39	12	32	71	43	59	19	58	46	23	24	54	1
9	1	0,460000000000001	67	0	1	52	51	33	11	47	41	77	67	68	38	89	18	38	46	2	67	50	44	1
9	1	0,57	67	0	0	81	27	32	38	30	30	43	35	90	51	24	96	22	47	51	50	57	76	1
9	1	1,01	53	0	1	30	38	30	53	46	47	37	22	49	49	24	5	63	31	63	42	44	59	1
9	2	0,809999999999999	25	0	0	49	64	35	42	29	38	67	49	60	40	94	86	46	70	58	78	74	51	2
9	2	0,5	62	0	1	60	50	37	43	48	42	12	32	45	48	42	32	13	44	37	48	26	39	2
9	1	1,41	65	0	1	25	50	52	18	39	48	29	66	46	48	48	76	82	23	75	46	28	63	1
9	1	1,4	26	0	1	59	42	66	42	77	67	61	34	85	61	49	43	31	28	14	68	28	5	1
9	3	0,989999999999998	55	0	1	73	67	63	58	46	56	55	57	49	67	11	7	22	1	11	14	13	23	3
9	3	0,52	47	0	1	34	43	35	53	51	51	46	39	41	48	42	41	38	38	36	43	41	40	3
9	1	1,1	30	0	1	11	41	8	20	27	24	52	20	25	26	14	85	81	50	56	63	54	72	1
9	1	0,960000000000001	81	0	0	52	69	39	41	66	57	50	68	61	30	46	23	60	88	41	68	34	56	1
9	1	1,11	62	0	0	39	31	49	70	68	27	48	62	33	21	16	48	60	30	81	17	11	22	1
9	1	3,26999999999999	30	0	1	37	76	27	44	40	70	37	67	29	62	16	48	53	49	28	29	56	67	1
9	1	1,62	44	0	1	38	37	28	39	43	50	39	33	20	38	34	40	73	47	58	68	29	44	1
9	1	1,43000000000001	63	0	1	69	71	71	47	39	70	72	55	55	44	31	40	1	22	8	30	38	20	1
9	1	0,439999999999998	57	0	1	68	17	6	46	38	19	27	52	33	11	63	66	92	6	88	42	41	94	1
9	1	1,48	75	0	0	36	62	86	58	62	71	58	68	66	70	21	42	5	42	41	14	31	41	2
9	1	1,49	54	0	1	53	38	13	20	26	46	25	29	37	39	54	26	28	58	57	24	23	55	1
9	1	1,45	79	0	1	91	93	46	12	59	67	64	82	62	56	73	75	84	74	54	55	82	36	1
9	1	0,43	63	0	0	35	56	82	51	30	45	16	53	24	57	47	16	24	47	30	61	45	38	1
9	1	1,06	52	0	1	37	36	69	54	49	31	45	50	82	37	12	63	63	31	100	49	38	80	1
9	1	2,46	35	0	1	43	36	21	61	71	57	37	47	57	45	30	81	98	29	81	62	22	58	1
9	1	2,52	41	0	1	60	79	74	52	52	45	63	60	50	80	16	18	29	28	65	43	58	32	1
9	1	3,18	38	0	0	64	77	55	59	37	47	69	41	41	41	36	50	37	14	32	4	13	71	1
9	1	1,48	46	0	1	43	1	20	30	11	29	35	3	37	13	53	56	13	49	1	43	54	29	1
9	1	1,36	52	0	1	57	57	33	62	65	80	31	36	57	61	48	26	54	51	59	8	23	57	1
9	1	2,49	76	0	0	85	53	70	36	84	60	59	64	54	66	71	29	34	58	31	50	61	11	1
9	1	0,43	36	0	1	34	38	51	38	63	64	52	33	70	82	28	23	41	21	28	73	20	43	1
9	3	0,479999999999997	26	0	1	25	26	32	43	54	31	34	37	30	25	37	28	45	35	55	44	42	35	3
9	3	0,460000000000001	22	0	1	61	47	61	50	64	54	55	52	58	60	23	28	30	30	38	45	32	40	3
10	1	0	48	0	1	55	59	54	13	51	79	43	89	64	79	65	45	37	60	92	88	94	43	1
10	1	0,98	53	0	0	35	13	1	22	37	32	28	49	41	41	33	85	45	20	58	42	40	85	1
10	1	1,6	69	0	1	50	68	46	98	84	72	74	78	71	63	60	59	72	48	69	61	41	64	1
10	1	1,08	60	0	1	25	42	33	18	51	18	46	45	19	39	60	44	62	81	72	52	67	27	1
10	1	1,1	77	0	1	53	24	37	73	21	72	54	71	28	54	12	71	28	20	61	44	17	39	1
10	1	1,59	50	0	0	31	10	41	35	24	34	6	18	19	17	54	49	36	9	18	35	18	7	1
10	1	2	66	0	1	41	33	52	56	44	48	48	72	19	16	45	64	26	40	32	7	48	16	1
10	1	1,9	33	0	1	44	26	46	7	84	38	66	69	50	44	44	76	10	77	48	42	72	19	1
10	1	0,49	72	0	0	3	14	28	23	38	7	22	36	19	26	47	33	22	58	18	75	73	33	1
10	1	2,38	34	0	1	62	51	67	62	47	64	71	48	37	43	22	17	12	38	21	32	26	42	2
10	3	0,9	59	0	0	77	88	90	92	77	74	90	80	84	86	32	28	17	23	28	21	20	15	3
10	3	0,49	51	0	1	76	67	70	70	66	80	53	77	71	68	7	17	18	23	19	13	9	10	3
10	1	1,11	55	0	1	34	46	61	47	71	44	53	72	76	50	53	57	37	73	66	51	99	31	1
10	1	0,940000000000001	29	0	1	30	38	39	41	17	48	30	56	50	46	19	69	54	16	60	41	53	25	1
10	1	4,64	42	0	1	67	90	46	11	76	63	73	49	57	79	76	34	28	66	31	51	45	24	1
10	3	0,919999999999998	31	0	0	61	50	59	54	51	58	49	59	58	50	34	59	80	63	54	38	49	46	1
10	3	0,510000000000002	47	0	1	51	48	56	53	53	43	51	50	62	47	36	35	31	29	48	35	37	47	3
10	3	0,579999999999998	13	0	1	52	62	56	65	48	72	73	51	64	67	24	17	33	36	17	32	25	25	3
10	3	0,5	40	0	1	77	73	76	74	65	83	77	79	72	74	13	2	20	14	3	17	10	7	3
10	2	0,940000000000001	73	0	0	46	47	37	82	52	37	80	50	48	43	2	5	37	20	22	36	12	8	2
10	2	0,449999999999999	36	0	0	72	58	63	50	56	95	68	57	67	75	31	32	17	44	29	56	12	26	1
10	2	0,48	37	0	1	26	23	14	71	30	33	71	22	23	16	36	31	68	25	5	20	28	20	2
10	1	3,22	40	0	0	54	36	61	12	49	29	60	52	59	33	80	60	55	69	65	48	78	52	1
10	1	0,539999999999999	60	0	1	41	86	13	15	48	50	38	26	2	38	44	82	54	74	68	39	48	98	1
10	1	0,559999999999999	56	0	0	46	50	49	25	58	6	58	61	31	21	32	37	35	69	32	39	34	73	1
10	1	0,59	30	0	1	73	64	25	24	58	85	27	51	69	35	77	43	24	63	10	46	54	21	1
10	1	2,01000000000001	36	0	1	67	75	67	60	57	47	20	38	56	59	43	38	32	72	8	41	38	31	1
10	1	0,420000000000002	44	0	0	53	74	54	55	54	40	44	59	20	41	41	48	69	44	47	24	47	51	1
10	1	1,42	22	0	0	61	55	75	67	92	85	64	71	68	64	32	0	15	35	30	34	48	65	1
10	1	0,520000000000003	48	0	1	11	60	45	48	60	11	62	34	18	17	48	83	50	49	51	18	33	79	1
10	1	0,539999999999999	62	0	1	87	58	59	28	56	74	88	93	54	43	47	22	37	52	13	35	59	7	1
10	3	1,07	46	0	1	86	75	64	78	83	78	79	77	79	74	29	29	33	26	20	25	28	26	3
10	2	1,69	48	0	1	47	57	45	75	62	49	84	44	28	63	40	24	49	46	38	36	24	34	2
10	2	0,530000000000001	49	0	0	53	57	44	61	60	63	72	62	55	56	29	33	37	5	24	11	22	30	2
10	3	1,02	39	0	0	74	57	44	66	57	61	60	62	71	59	25	8	30	12	9	19	6	17	3
10	2	0,979999999999997	52	0	0	80	59	47	64	52	69	60	60	61	73	45	58	58	45	38	44	53	33	2
10	2	0,469999999999999	47	0	0	39	44	39	20	43	38	33	48	58	30	41	35	3	32	25	23	47	29	2
10	1	0,850000000000001	31	0	1	46	13	10	35	31	36	72	32	50	37	34	61	31	51	86	36	21	56	1
10	1	1,66	32	0	0	82	75	62	62	68	87	82	97	54	77	44	24	38	71	52	50	52	41	1
10	1	0,960000000000001	44	0	0	44	73	56	68	70	54	54	62	59	43	50	23	25	63	53	40	48	10	1
10	3	1,50999999999999	73	0	1	43	45	49	59	62	58	59	61	44	52	18	26	22	37	33	20	25	35	3
10	1	1	69	0	1	89	71	40	37	68	55	80	84	80	79	77	28	44	41	51	56	42	59	1
10	2	1,95999999999999	48	0	1	59	74	61	79	67	82	84	82	69	68	30	25	50	17	7	39	53	32	2
10	1	2,85	82	0	0	17	11	20	51	55	6	41	30	39	48	2	66	53	76	37	33	51	46	1
10	1	0,829999999999998	46	0	1	57	77	83	68	76	83	61	38	73	84	76	21	47	60	14	51	28	34	1
10	1	0,959999999999994	38	0	0	55	28	7	31	11	65	25	62	57	55	20	28	24	2	47	65	25	25	1
10	1	1,86000000000001	68	0	1	51	17	10	13	3	46	29	58	48	39	55	90	45	65	73	64	71	84	1
10	1	1,17	45	0	0	17	23	42	54	41	36	29	27	44	17	67	67	52	31	29	66	47	36	1
10	1	1,03	43	0	1	41	83	5	32	77	56	67	60	56	44	85	86	80	38	53	21	17	79	1
11	1	0	18	0	1	57	66	54	75	46	70	72	69	57	80	30	4	80	34	21	26	27	33	1
11	1	2,92	71	0	1	94	63	46	45	48	92	94	84	53	66	47	39	78	13	74	42	71	63	1
11	1	2,42	69	0	1	75	51	40	37	61	62	56	57	94	62	50	20	41	44	19	21	44	31	1
11	1	1,08	69	0	1	34	36	58	29	48	51	73	49	57	40	48	38	2	32	9	61	36	16	1
11	1	1,06	62	0	1	39	12	44	18	65	46	64	53	48	16	29	62	70	45	100	65	63	72	1
11	2	3,1	58	0	1	90	88	99	95	91	96	70	90	81	89	10	32	21	3	24	8	29	39	2
11	2	1,51	49	0	1	57	85	73	57	69	65	47	72	82	81	80	93	57	80	59	84	84	37	2
11	1	0,460000000000001	89	0	1	54	75	88	41	67	67	78	89	81	80	53	46	59	48	4	79	65	20	1
11	1	0,5	49	0	1	30	55	32	46	53	55	60	30	62	47	80	43	63	54	61	40	65	26	1
11	1	1,26	56	0	1	29	33	56	11	59	2	31	31	46	12	48	42	23	29	7	32	35	16	1
11	3	2,62	46	0	1	73	84	78	80	66	74	58	76	82	91	17	8	10	18	27	21	17	23	3
11	3	0,539999999999999	25	0	1	61	58	74	55	55	78	65	60	61	80	22	17	12	23	20	25	7	28	3
11	3	0,990000000000002	86	0	1	59	55	45	42	58	58	55	49	48	57	22	20	18	21	28	22	19	15	3
11	1	1,06	35	0	1	56	54	94	55	50	45	51	70	64	69	1	28	72	51	38	35	61	48	1
11	1	0,449999999999999	30	0	1	8	16	7	40	21	28	47	25	22	58	50	96	99	63	95	40	29	87	1
11	1	2,48	31	0	0	26	56	66	86	55	45	40	39	46	64	20	0	4	26	1	58	17	3	1
11	2	0,899999999999999	66	0	1	59	49	59	60	63	36	75	43	44	52	30	31	54	34	42	47	53	39	2
11	1	1,63	37	0	1	40	55	65	78	31	26	45	41	43	62	28	19	40	44	55	39	28	40	1
11	1	0,420000000000002	42	0	0	72	71	69	73	54	75	80	57	42	88	59	50	53	52	38	10	72	47	1
11	1	0,59	59	0	1	7	34	13	48	35	10	11	42	2	19	29	68	38	77	25	49	54	74	1
11	1	3,5	39	0	0	34	35	35	80	49	33	55	22	46	43	37	63	47	34	48	48	8	44	1
11	1	2,71	37	0	0	52	81	59	21	66	47	73	38	43	66	96	62	67	87	42	72	100	57	1
11	1	1,61000000000001	60	0	0	62	34	69	25	21	59	67	13	60	71	85	67	22	72	45	51	66	37	1
11	1	0,549999999999997	75	0	1	76	46	68	98	97	78	80	51	75	85	37	23	65	6	64	19	29	23	1
11	1	0,919999999999995	81	0	1	94	98	62	28	59	57	46	38	80	73	85	35	34	68	65	43	55	32	1
11	1	0,899999999999999	55	0	0	61	73	37	38	32	38	26	37	52	19	44	72	16	40	18	75	79	57	1
11	1	1,09	51	0	0	71	40	36	34	24	40	45	41	68	25	58	45	1	79	49	66	63	32	1
11	2	1,58	61	0	1	50	52	51	43	49	38	49	46	54	66	38	38	51	47	41	9	47	35	1
11	1	0,920000000000002	81	0	0	79	33	79	31	43	49	76	36	51	55	23	49	30	65	25	40	46	36	1
11	1	0,460000000000001	53	0	1	54	61	51	31	27	42	84	25	30	52	64	65	45	78	62	60	66	24	1
11	1	1,03	53	0	1	73	61	52	12	75	70	70	72	67	83	78	37	53	100	53	44	49	55	1
11	1	0,879999999999995	72	0	0	62	25	31	84	23	38	7	33	61	27	20	40	44	40	79	53	29	63	1
11	1	0,93	67	0	0	37	57	14	57	26	16	2	11	50	34	6	49	32	40	75	33	28	78	1
11	1	0,409999999999997	50	0	1	30	44	9	32	27	38	36	22	85	25	12	51	63	40	78	9	47	72	1
11	1	3,11	44	0	1	56	65	75	14	72	49	75	14	58	52	46	46	46	73	29	60	55	19	1
11	1	1,1	55	0	1	30	54	22	67	70	88	72	56	59	54	78	80	62	20	90	56	45	78	1
11	1	0,439999999999998	70	0	1	68	59	3	40	80	28	58	35	32	31	50	70	74	58	79	39	83	77	1
11	1	0,409999999999997	36	0	1	34	14	50	36	36	19	2	8	12	48	75	38	30	31	6	52	62	37	1
11	3	1,54	53	0	1	62	64	63	60	72	68	63	58	60	61	61	63	62	61	54	56	44	32	2
11	3	0,5	36	0	0	63	74	76	77	71	70	73	71	76	78	35	24	34	31	27	37	26	31	3
11	3	0,539999999999999	34	0	1	42	54	40	50	50	50	43	31	44	38	39	27	35	38	33	47	41	44	3
11	2	3,68000000000001	50	0	1	21	37	46	66	28	40	64	46	35	48	51	73	61	50	36	56	60	30	2
11	1	0,43	46	0	1	58	58	11	10	59	51	50	33	60	43	77	89	48	79	73	63	72	31	1
11	1	1,69	30	0	1	53	60	51	72	43	62	47	97	43	52	66	45	54	82	9	44	79	3	1
11	1	0,990000000000002	45	0	1	17	34	48	31	82	34	56	26	60	37	31	45	69	29	58	64	27	33	1
12	3	0	30	0	1	74	64	72	62	62	80	69	69	72	62	19	32	21	14	18	18	21	20	3
12	2	1,94	38	0	1	62	48	62	89	63	57	72	46	71	73	49	36	48	43	40	36	34	32	2
12	1	0,96	37	0	1	31	16	24	28	4	26	1	7	20	36	14	45	56	30	30	30	45	56	1
12	1	0,93	38	0	1	57	57	24	72	80	38	47	32	92	73	40	58	77	40	88	34	32	97	1
12	2	2,46	33	0	1	57	66	64	77	57	58	65	56	40	41	68	33	63	56	39	63	47	44	2
12	2	0,58	61	0	1	50	22	28	59	33	27	44	35	33	12	14	17	35	9	29	2	3	12	2
12	3	2,07	45	0	1	58	56	65	49	62	60	72	51	63	74	23	31	11	26	28	30	24	26	3
12	2	1,43	71	0	1	72	66	69	55	84	73	54	54	59	52	37	35	24	45	41	51	42	40	2
12	1	0,43	68	0	1	1	65	46	40	26	48	39	29	34	53	34	53	11	23	45	49	25	46	1
12	1	0,94	38	0	1	52	31	25	55	42	35	39	72	31	41	43	66	49	40	60	14	30	53	1
12	2	0,43	49	0	0	55	78	61	82	74	95	79	71	92	82	57	45	44	76	41	66	73	47	2
12	2	0,42	34	0	1	50	36	38	6	49	46	21	30	35	29	38	17	2	34	31	46	22	28	2
12	1	0,5	26	0	1	29	55	28	44	49	40	38	88	55	12	27	65	36	36	44	47	15	68	1
12	1	0,57	62	0	0	62	25	39	88	60	49	35	36	52	64	7	13	42	39	23	12	23	48	1
12	1	1,94	45	0	1	14	24	36	62	54	32	47	37	36	25	60	47	62	30	38	57	72	56	1
12	1	0,43	32	0	0	58	43	66	13	58	93	67	37	38	59	57	80	64	43	65	46	63	48	1
12	1	1,07	53	0	0	42	68	79	64	63	62	56	41	61	72	81	21	35	62	17	43	51	21	1
12	1	0,460000000000001	38	0	1	52	41	61	34	37	24	21	23	50	65	47	73	45	80	32	42	52	43	1
12	1	1,02	30	0	1	68	31	39	84	31	38	12	58	67	52	48	38	59	15	32	36	46	34	1
12	1	1,59	76	0	0	69	84	50	38	55	59	42	59	52	7	38	17	35	26	12	43	39	15	1
12	3	1,56	29	0	1	58	53	65	50	56	63	58	58	60	58	36	25	39	28	21	27	27	31	3
12	3	0,530000000000001	48	0	1	91	87	83	78	85	81	78	96	80	82	6	17	12	14	17	17	18	11	3
